id_student_assessment,id_student,id_assessment,code_module,code_presentation,date_submitted,is_banked,score
7309,127,25365,DDD,2014J,119.0,0,69.06604393484605
7310,127,25366,DDD,2014J,154.0,0,65.2724301320541
7311,127,25367,DDD,2014J,197.0,0,62.403260987739905
7312,127,25368,DDD,2014J,,0,83.00589269246086
7313,8,25362,DDD,2014J,20.0,0,97.68943796614661
7314,8,25363,DDD,2014J,39.0,0,76.89080014837897
7315,8,25364,DDD,2014J,60.0,0,70.51327163470461
7316,8,25365,DDD,2014J,109.0,0,54.38080705691482
7317,8,25366,DDD,2014J,143.0,0,77.52772066200585
7318,8,25367,DDD,2014J,201.0,0,54.32882104497819
7319,8,25368,DDD,2014J,,0,99.21704797103394
7320,191,25362,DDD,2014J,20.0,0,77.13827420574097
7321,191,25363,DDD,2014J,41.0,0,67.22540873564597
7322,191,25364,DDD,2014J,62.0,1,26.27892995463253
7323,191,25365,DDD,2014J,115.0,0,89.20268977012884
7324,191,25366,DDD,2014J,152.0,0,45.40524265766708
7325,191,25367,DDD,2014J,193.0,0,88.31954133863904
7326,191,25368,DDD,2014J,,0,64.2496394760548
7327,192,25362,DDD,2014J,16.0,0,55.5059098199037
7328,192,25363,DDD,2014J,48.0,0,68.92434222672361
7329,192,25364,DDD,2014J,62.0,0,68.06842391007838
7330,192,25365,DDD,2014J,116.0,0,41.0075809671864
7331,192,25366,DDD,2014J,153.0,0,45.37842435214169
7332,192,25367,DDD,2014J,192.0,0,58.04405279291238
7333,192,25368,DDD,2014J,,0,66.26431222687178
7334,145,25362,DDD,2014J,24.0,0,48.49458909607596
7335,145,25363,DDD,2014J,44.0,0,49.52664469525269
7336,145,25364,DDD,2014J,59.0,1,93.63849189709197
7337,145,25365,DDD,2014J,107.0,0,66.83095713883617
7338,145,25366,DDD,2014J,150.0,0,78.8938486737683
7339,145,25367,DDD,2014J,203.0,0,54.41163388758157
7340,145,25368,DDD,2014J,,0,39.117446110418555
7341,132,25362,DDD,2014J,27.0,0,62.70459865710975
7342,132,25363,DDD,2014J,50.0,0,64.67525396074579
7343,132,25364,DDD,2014J,61.0,1,76.45272212961237
7344,132,25365,DDD,2014J,110.0,1,71.8639096928464
7345,132,25366,DDD,2014J,152.0,0,66.31540107259131
7346,132,25367,DDD,2014J,198.0,0,72.85351271647417
7347,132,25368,DDD,2014J,,0,54.733645600864286
7348,163,25362,DDD,2014J,16.0,0,100.0
7349,163,25363,DDD,2014J,48.0,1,57.141867645876864
7350,163,25364,DDD,2014J,64.0,0,66.45683209271333
7351,163,25365,DDD,2014J,108.0,0,84.8218575319608
7352,163,25366,DDD,2014J,147.0,0,46.27934973903639
7353,163,25367,DDD,2014J,197.0,0,46.59416698671729
7354,163,25368,DDD,2014J,,0,79.7219895281053
7355,183,25362,DDD,2014J,28.0,0,61.87586889658851
7356,183,25363,DDD,2014J,44.0,1,68.54363658868326
7357,183,25364,DDD,2014J,64.0,0,44.97948193476698
7358,183,25365,DDD,2014J,110.0,0,49.62616896429274
7359,183,25366,DDD,2014J,149.0,0,63.614347211628704
7360,183,25367,DDD,2014J,202.0,1,68.39710850835348
7361,183,25368,DDD,2014J,,1,47.33525068572109
7362,85,25362,DDD,2014J,17.0,1,60.96227975336229
7363,85,25363,DDD,2014J,39.0,0,59.40953006592102
7364,85,25364,DDD,2014J,57.0,0,57.96090541488547
7365,85,25365,DDD,2014J,114.0,0,100.0
7366,85,25366,DDD,2014J,146.0,1,72.72892367036093
7367,85,25367,DDD,2014J,199.0,0,65.82212968160238
7368,85,25368,DDD,2014J,,0,38.025386731817875
7369,106,25362,DDD,2014J,18.0,0,50.381212758593975
7370,106,25363,DDD,2014J,36.0,0,38.09164191105633
7371,106,25364,DDD,2014J,62.0,0,44.8377892833222
7372,106,25365,DDD,2014J,106.0,0,66.45702789347546
7373,106,25366,DDD,2014J,146.0,0,82.07554100989468
7374,106,25367,DDD,2014J,204.0,1,71.4085437988481
7375,106,25368,DDD,2014J,,0,100.0
7376,136,25362,DDD,2014J,16.0,0,38.840554557621296
7377,136,25363,DDD,2014J,36.0,0,32.92004770490084
7378,136,25364,DDD,2014J,63.0,0,48.55185245455725
7379,136,25365,DDD,2014J,119.0,0,44.07310130487568
7380,136,25366,DDD,2014J,148.0,0,73.0181842924382
7381,136,25367,DDD,2014J,201.0,0,24.95714550335134
7382,136,25368,DDD,2014J,,0,48.516621898685834
7383,169,30709,EEE,2013J,37.0,0,31.522749514179424
7384,169,30710,EEE,2013J,65.0,0,85.34019294762905
7385,169,30711,EEE,2013J,128.0,1,65.66478236842457
7386,169,30712,EEE,2013J,166.0,1,60.63034061765169
7387,169,30713,EEE,2013J,244.0,1,55.16532086370614
7388,138,30709,EEE,2013J,40.0,0,78.81678901857386
7389,138,30710,EEE,2013J,72.0,0,59.15258018466477
7390,138,30711,EEE,2013J,133.0,0,75.54586774759072
7391,138,30712,EEE,2013J,168.0,0,25.546840819744787
7392,138,30713,EEE,2013J,241.0,0,69.92734229219602
7393,171,30709,EEE,2013J,39.0,0,54.78172918657866
7394,171,30710,EEE,2013J,63.0,0,83.52120135053129
7395,171,30711,EEE,2013J,128.0,0,76.64330923870905
7396,171,30712,EEE,2013J,155.0,0,75.74781124372146
7397,171,30713,EEE,2013J,244.0,0,87.16308478610836
7398,53,30709,EEE,2013J,36.0,0,39.22166876153331
7399,53,30710,EEE,2013J,63.0,1,100.0
7400,53,30711,EEE,2013J,132.0,0,55.58252853055275
7401,53,30712,EEE,2013J,154.0,0,76.83152072780172
7402,53,30713,EEE,2013J,235.0,0,55.503372970589425
7403,101,30709,EEE,2013J,39.0,0,75.19327937158752
7404,101,30710,EEE,2013J,64.0,0,67.91456588420202
7405,101,30711,EEE,2013J,127.0,0,83.56077187159688
7406,101,30712,EEE,2013J,154.0,0,92.53599086472161
7407,101,30713,EEE,2013J,240.0,1,94.7148619098354
7408,127,30709,EEE,2013J,40.0,0,53.28189597195358
7409,127,30710,EEE,2013J,73.0,0,90.59125361920863
7410,127,30711,EEE,2013J,126.0,0,56.86269151678264
7411,127,30712,EEE,2013J,155.0,0,93.81985824185813
7412,127,30713,EEE,2013J,233.0,1,78.88443978566008
7413,136,30709,EEE,2013J,38.0,1,50.651613007971456
7414,136,30710,EEE,2013J,69.0,0,79.74057944111367
7415,136,30711,EEE,2013J,132.0,0,70.98559358789211
7416,136,30712,EEE,2013J,154.0,0,42.12970145503914
7417,136,30713,EEE,2013J,238.0,0,34.68878663381041
7418,123,30709,EEE,2013J,36.0,0,93.58001414383074
7419,123,30710,EEE,2013J,66.0,0,77.68965111899801
7420,123,30711,EEE,2013J,131.0,0,79.64404676410797
7421,123,30712,EEE,2013J,162.0,1,97.87014610808953
7422,123,30713,EEE,2013J,242.0,0,57.477089315068774
7423,97,30709,EEE,2013J,41.0,0,73.2495267829631
7424,97,30710,EEE,2013J,66.0,0,61.78044586270457
7425,97,30711,EEE,2013J,122.0,1,55.99753053412217
7426,97,30712,EEE,2013J,162.0,0,75.14599971259503
7427,97,30713,EEE,2013J,241.0,0,67.37830132749122
7428,19,30709,EEE,2013J,39.0,0,75.56646913042127
7429,19,30710,EEE,2013J,67.0,0,0.0
7430,19,30711,EEE,2013J,122.0,0,88.13523964928623
7431,19,30712,EEE,2013J,162.0,1,47.02398258553473
7432,19,30713,EEE,2013J,238.0,0,50.40288036123257
7433,119,30709,EEE,2013J,35.0,1,71.46787710131375
7434,119,30710,EEE,2013J,77.0,0,66.00180297141594
7435,119,30711,EEE,2013J,128.0,0,67.22172835393897
7436,119,30712,EEE,2013J,166.0,0,74.38917657730084
7437,119,30713,EEE,2013J,236.0,1,41.681599940860785
7438,78,30709,EEE,2013J,33.0,1,51.2504674719295
7439,78,30710,EEE,2013J,63.0,1,54.80432966657925
7440,78,30711,EEE,2013J,121.0,1,59.97126495053012
7441,78,30712,EEE,2013J,166.0,1,100.0
7442,78,30713,EEE,2013J,241.0,0,28.260336775497088
7443,57,30709,EEE,2013J,36.0,0,67.06735213071937
7444,57,30710,EEE,2013J,69.0,0,100.0
7445,57,30711,EEE,2013J,126.0,0,47.581515572047095
7446,57,30712,EEE,2013J,165.0,0,81.39943179840752
7447,57,30713,EEE,2013J,234.0,0,61.51824926244807
7448,44,30709,EEE,2013J,37.0,1,47.5922286470056
7449,44,30710,EEE,2013J,67.0,0,64.52674908155578
7450,44,30711,EEE,2013J,126.0,0,90.0510133316731
7451,44,30712,EEE,2013J,161.0,0,82.38794350157582
7452,44,30713,EEE,2013J,237.0,0,30.124327065092118
7453,65,30709,EEE,2013J,37.0,0,55.42207540643519
7454,65,30710,EEE,2013J,73.0,1,33.51273285352857
7455,65,30711,EEE,2013J,120.0,0,63.09915992614159
7456,65,30712,EEE,2013J,154.0,0,46.06431872507608
7457,65,30713,EEE,2013J,239.0,0,74.27998258099703
7458,61,30709,EEE,2013J,30.0,0,83.617697433703
7459,61,30710,EEE,2013J,74.0,0,100.0
7460,61,30711,EEE,2013J,131.0,0,63.696464661554955
7461,61,30712,EEE,2013J,162.0,0,61.128298465929994
7462,61,30713,EEE,2013J,232.0,0,37.284266871896186
7463,166,30709,EEE,2013J,40.0,0,32.580799010927194
7464,166,30710,EEE,2013J,76.0,0,85.43301670115355
7465,166,30711,EEE,2013J,132.0,0,57.559981189698014
7466,166,30712,EEE,2013J,165.0,0,36.59692395812854
7467,166,30713,EEE,2013J,230.0,1,100.0
7468,87,30709,EEE,2013J,28.0,0,66.30336682166404
7469,87,30710,EEE,2013J,67.0,0,62.180729293749984
7470,87,30711,EEE,2013J,122.0,0,38.990191921995624
7471,87,30712,EEE,2013J,157.0,0,55.62960141479896
7472,87,30713,EEE,2013J,237.0,0,49.12590840995523
7473,98,30709,EEE,2013J,36.0,0,100.0
7474,98,30710,EEE,2013J,72.0,0,41.46237359136889
7475,98,30711,EEE,2013J,126.0,1,49.57245547320781
7476,98,30712,EEE,2013J,158.0,0,71.41971938542832
7477,98,30713,EEE,2013J,239.0,0,42.619072435023156
7478,128,30709,EEE,2013J,39.0,0,70.79738587085129
7479,128,30710,EEE,2013J,68.0,1,56.74412311295416
7480,128,30711,EEE,2013J,128.0,0,59.042517534276726
7481,128,30712,EEE,2013J,159.0,0,64.56875764222599
7482,128,30713,EEE,2013J,243.0,0,93.78404528638858
7483,174,30709,EEE,2013J,42.0,0,54.53712507116947
7484,174,30710,EEE,2013J,74.0,0,49.57927371717955
7485,174,30711,EEE,2013J,126.0,1,100.0
7486,174,30712,EEE,2013J,154.0,0,68.92337996932427
7487,174,30713,EEE,2013J,230.0,0,67.23028448507762
7488,140,30709,EEE,2013J,28.0,0,44.8197953783028
7489,140,30710,EEE,2013J,68.0,1,87.97086030046407
7490,140,30711,EEE,2013J,127.0,0,49.46729680116014
7491,140,30712,EEE,2013J,165.0,0,47.9966653806295
7492,140,30713,EEE,2013J,233.0,0,60.71507244881656
7493,54,30709,EEE,2013J,39.0,0,76.45828096583443
7494,54,30710,EEE,2013J,69.0,0,45.55589585544072
7495,54,30711,EEE,2013J,123.0,0,55.5189080393187
7496,54,30712,EEE,2013J,158.0,0,61.97032745608306
7497,54,30713,EEE,2013J,231.0,0,77.60400421039157
7498,173,30709,EEE,2013J,31.0,0,53.634122700388474
7499,173,30710,EEE,2013J,67.0,0,67.8300027438455
7500,173,30711,EEE,2013J,129.0,0,51.936097146577396
7501,173,30712,EEE,2013J,157.0,0,72.17095427758456
7502,173,30713,EEE,2013J,236.0,0,65.6932286411437
7503,195,30709,EEE,2013J,42.0,0,91.67141079851343
7504,195,30710,EEE,2013J,76.0,0,62.23940659509122
7505,195,30711,EEE,2013J,121.0,0,59.13255761220971
7506,195,30712,EEE,2013J,157.0,0,30.386406380007152
7507,195,30713,EEE,2013J,243.0,1,100.0
7508,142,30709,EEE,2013J,36.0,1,42.22610982959576
7509,142,30710,EEE,2013J,67.0,0,99.29660337851531
7510,142,30711,EEE,2013J,126.0,1,90.46025997801412
7511,142,30712,EEE,2013J,166.0,0,66.69227947135529
7512,142,30713,EEE,2013J,237.0,0,90.25464582058649
7513,33,30709,EEE,2013J,38.0,0,80.04028092123488
7514,33,30710,EEE,2013J,64.0,0,73.22228282627957
7515,33,30711,EEE,2013J,133.0,0,59.65575952610708
7516,33,30712,EEE,2013J,162.0,0,51.00038199593258
7517,33,30713,EEE,2013J,239.0,0,73.45868863690406
7518,114,30709,EEE,2013J,39.0,0,95.01230774270037
7519,114,30710,EEE,2013J,70.0,0,75.56576664949336
7520,114,30711,EEE,2013J,132.0,0,59.04714928007007
7521,114,30712,EEE,2013J,160.0,1,59.23872220259665
7522,114,30713,EEE,2013J,237.0,0,88.47891315402786
7523,175,30709,EEE,2013J,35.0,1,58.45262618112496
7524,175,30710,EEE,2013J,76.0,0,91.26339574182694
7525,175,30711,EEE,2013J,130.0,0,76.87110277680235
7526,175,30712,EEE,2013J,154.0,0,71.02592698631476
7527,175,30713,EEE,2013J,233.0,0,90.85746203861966
7528,43,30709,EEE,2013J,39.0,0,90.30125165327465
7529,43,30710,EEE,2013J,69.0,0,84.0055856697656
7530,43,30711,EEE,2013J,126.0,0,71.44094408651387
7531,43,30712,EEE,2013J,168.0,0,88.57057072017415
7532,43,30713,EEE,2013J,233.0,0,59.97375659519017
7533,47,30709,EEE,2013J,34.0,0,89.50842122917334
7534,47,30710,EEE,2013J,66.0,1,100.0
7535,47,30711,EEE,2013J,122.0,0,51.78533695216267
7536,47,30712,EEE,2013J,155.0,0,78.46542089920298
7537,47,30713,EEE,2013J,230.0,0,72.51564267369548
7538,151,30709,EEE,2013J,29.0,0,73.80101321387147
7539,151,30710,EEE,2013J,77.0,0,49.080045667612914
7540,151,30711,EEE,2013J,130.0,0,68.04083621530549
7541,151,30712,EEE,2013J,158.0,0,65.01143331291554
7542,151,30713,EEE,2013J,237.0,1,71.79757962629817
7543,41,30709,EEE,2013J,39.0,0,68.03563136813388
7544,41,30710,EEE,2013J,69.0,0,39.20730984329445
7545,41,30711,EEE,2013J,126.0,0,46.19335624980864
7546,41,30712,EEE,2013J,163.0,0,73.81759796474965
7547,41,30713,EEE,2013J,236.0,0,54.91690232892775
7548,182,30709,EEE,2013J,39.0,0,46.95914437400977
7549,182,30710,EEE,2013J,77.0,0,49.4418855165087
7550,182,30711,EEE,2013J,126.0,1,66.49068000444487
7551,182,30712,EEE,2013J,164.0,0,54.28916033465806
7552,182,30713,EEE,2013J,242.0,0,80.08919446660607
7553,94,30709,EEE,2013J,38.0,0,69.3007162427446
7554,94,30710,EEE,2013J,76.0,0,36.520393323580656
7555,94,30711,EEE,2013J,129.0,0,79.13733567483098
7556,94,30712,EEE,2013J,168.0,0,76.43810023596495
7557,94,30713,EEE,2013J,238.0,0,49.01727598287071
7558,158,30709,EEE,2013J,42.0,0,72.05499217251027
7559,158,30710,EEE,2013J,76.0,0,30.643725358306895
7560,158,30711,EEE,2013J,125.0,0,53.59780297999007
7561,158,30712,EEE,2013J,155.0,0,47.49910611144058
7562,158,30713,EEE,2013J,244.0,0,92.51816838597946
7563,77,30709,EEE,2013J,34.0,0,52.8526476375325
7564,77,30710,EEE,2013J,64.0,0,41.51544140435275
7565,77,30711,EEE,2013J,125.0,0,70.46177717059778
7566,77,30712,EEE,2013J,158.0,0,38.29706776678283
7567,77,30713,EEE,2013J,244.0,0,64.30694779272676
7568,66,30709,EEE,2013J,39.0,0,65.8865086873094
7569,66,30710,EEE,2013J,75.0,0,29.076706816628374
7570,66,30711,EEE,2013J,131.0,0,75.60612364499205
7571,66,30712,EEE,2013J,158.0,0,38.331772277263234
7572,66,30713,EEE,2013J,243.0,0,78.43593890372496
7573,1,30709,EEE,2013J,37.0,1,52.66750115476006
7574,1,30710,EEE,2013J,70.0,0,77.88512361621584
7575,1,30711,EEE,2013J,121.0,0,53.56276768813591
7576,1,30712,EEE,2013J,155.0,0,48.43036880425976
7577,1,30713,EEE,2013J,230.0,0,53.54722961151593
7578,150,30709,EEE,2013J,28.0,0,58.52994661150054
7579,150,30710,EEE,2013J,74.0,0,74.18673849571294
7580,150,30711,EEE,2013J,123.0,0,58.26172764264631
7581,150,30712,EEE,2013J,160.0,0,65.57457384942609
7582,150,30713,EEE,2013J,231.0,0,100.0
7583,76,30709,EEE,2013J,35.0,0,69.41542436843396
7584,76,30710,EEE,2013J,63.0,0,83.29901317078499
7585,76,30711,EEE,2013J,133.0,0,91.84919778813419
7586,76,30712,EEE,2013J,166.0,0,88.41992986408533
7587,76,30713,EEE,2013J,242.0,0,15.53108212663632
7588,22,30709,EEE,2013J,28.0,0,43.696638685366096
7589,22,30710,EEE,2013J,65.0,0,60.78579038847657
7590,22,30711,EEE,2013J,124.0,1,81.33970286286569
7591,22,30712,EEE,2013J,157.0,0,63.45435244546325
7592,22,30713,EEE,2013J,242.0,1,48.59655412598501
7593,32,30709,EEE,2013J,28.0,0,60.295872230928985
7594,32,30710,EEE,2013J,76.0,0,80.33422564865259
7595,32,30711,EEE,2013J,131.0,0,46.81892323332358
7596,32,30712,EEE,2013J,157.0,0,78.89156528743163
7597,32,30713,EEE,2013J,231.0,1,47.87768325180839
7598,126,30709,EEE,2013J,32.0,0,73.49732548887573
7599,126,30710,EEE,2013J,74.0,0,71.36640376672437
7600,126,30711,EEE,2013J,126.0,1,36.23993657087965
7601,126,30712,EEE,2013J,167.0,0,74.7732673164194
7602,126,30713,EEE,2013J,239.0,0,79.73014174466232
7603,153,30709,EEE,2013J,42.0,0,82.46849639894651
7604,153,30710,EEE,2013J,71.0,0,37.62490928807941
7605,153,30711,EEE,2013J,133.0,0,82.04586900601346
7606,153,30712,EEE,2013J,160.0,0,63.826176941413706
7607,153,30713,EEE,2013J,238.0,0,28.092113495541916
7608,112,30709,EEE,2013J,35.0,0,81.41964184833822
7609,112,30710,EEE,2013J,72.0,0,83.95122371276166
7610,112,30711,EEE,2013J,130.0,0,91.32382340632853
7611,112,30712,EEE,2013J,157.0,0,55.80603715052159
7612,112,30713,EEE,2013J,237.0,0,60.194863203311556
7613,188,30709,EEE,2013J,29.0,0,54.58957840148745
7614,188,30710,EEE,2013J,64.0,1,92.32801939018873
7615,188,30711,EEE,2013J,131.0,0,70.78909897718273
7616,188,30712,EEE,2013J,167.0,1,83.65803322219182
7617,188,30713,EEE,2013J,241.0,0,51.70856010894412
7618,194,30709,EEE,2013J,37.0,0,75.25530821362112
7619,194,30710,EEE,2013J,71.0,0,54.926063945459056
7620,194,30711,EEE,2013J,125.0,0,29.54332238058258
7621,194,30712,EEE,2013J,160.0,1,52.19739639193209
7622,194,30713,EEE,2013J,241.0,0,61.38328348456438
7623,189,30709,EEE,2013J,40.0,0,67.18001446324612
7624,189,30710,EEE,2013J,76.0,0,85.51383081615867
7625,189,30711,EEE,2013J,125.0,0,66.43736119383098
7626,189,30712,EEE,2013J,160.0,0,58.42059763762586
7627,189,30713,EEE,2013J,240.0,0,76.69205010785618
7628,104,30709,EEE,2013J,42.0,0,72.78368078828116
7629,104,30710,EEE,2013J,74.0,0,86.54446483246028
7630,104,30711,EEE,2013J,126.0,0,77.83793619521921
7631,104,30712,EEE,2013J,158.0,0,54.84338839050539
7632,104,30713,EEE,2013J,237.0,0,45.04865198987915
7633,113,30709,EEE,2013J,28.0,0,100.0
7634,113,30710,EEE,2013J,74.0,1,87.35425326427074
7635,113,30711,EEE,2013J,133.0,0,96.72887361142601
7636,113,30712,EEE,2013J,168.0,0,52.91190642447265
7637,113,30713,EEE,2013J,230.0,0,66.51587396499625
7638,149,30709,EEE,2013J,35.0,1,100.0
7639,149,30710,EEE,2013J,66.0,0,72.64614683969242
7640,149,30711,EEE,2013J,128.0,0,51.035592359068474
7641,149,30712,EEE,2013J,167.0,1,100.0
7642,149,30713,EEE,2013J,244.0,0,50.207419030628245
7643,38,30709,EEE,2013J,41.0,0,69.3733124518378
7644,38,30710,EEE,2013J,73.0,0,82.36794459375065
7645,38,30711,EEE,2013J,124.0,0,52.80851120453743
7646,38,30712,EEE,2013J,166.0,1,67.30871814802624
7647,38,30713,EEE,2013J,243.0,0,76.59868663304132
7648,118,30709,EEE,2013J,39.0,1,90.83066827595857
7649,118,30710,EEE,2013J,65.0,1,90.33008028619243
7650,118,30711,EEE,2013J,126.0,0,91.7146001877009
7651,118,30712,EEE,2013J,160.0,0,91.07284456954561
7652,118,30713,EEE,2013J,235.0,0,100.0
7653,3,30709,EEE,2013J,36.0,0,69.07045610843463
7654,3,30710,EEE,2013J,75.0,0,45.360788322210524
7655,3,30711,EEE,2013J,132.0,1,86.55354919829037
7656,3,30712,EEE,2013J,162.0,0,61.736425133519134
7657,3,30713,EEE,2013J,234.0,1,60.316585544400034
7658,28,30709,EEE,2013J,32.0,0,48.390961654232484
7659,28,30710,EEE,2013J,73.0,0,100.0
7660,28,30711,EEE,2013J,126.0,0,85.81758500699054
7661,28,30712,EEE,2013J,154.0,0,68.13792885923984
7662,28,30713,EEE,2013J,235.0,0,75.39049313335934
7663,139,30709,EEE,2013J,35.0,0,75.84715662784988
7664,139,30710,EEE,2013J,65.0,0,71.42425794016062
7665,139,30711,EEE,2013J,129.0,0,80.7383153099191
7666,139,30712,EEE,2013J,161.0,0,72.6097845581163
7667,139,30713,EEE,2013J,242.0,0,62.4069892990166
7668,193,30709,EEE,2013J,36.0,1,49.94997752128431
7669,193,30710,EEE,2013J,72.0,0,23.603035532957797
7670,193,30711,EEE,2013J,123.0,0,63.8523958116795
7671,193,30712,EEE,2013J,165.0,0,74.73510577353505
7672,193,30713,EEE,2013J,239.0,0,66.92716862594648
7673,26,30709,EEE,2013J,28.0,0,52.817640992848254
7674,26,30710,EEE,2013J,67.0,0,20.424271627135525
7675,26,30711,EEE,2013J,132.0,0,73.814562198882
7676,26,30712,EEE,2013J,168.0,0,65.59275145102632
7677,26,30713,EEE,2013J,244.0,1,52.87861641807206
7678,148,30709,EEE,2013J,40.0,0,42.604202493291055
7679,148,30710,EEE,2013J,67.0,0,53.86370484685867
7680,148,30711,EEE,2013J,130.0,0,47.617415150041396
7681,148,30712,EEE,2013J,166.0,0,70.29836674451722
7682,148,30713,EEE,2013J,232.0,0,39.24612372269179
7683,107,30709,EEE,2013J,39.0,0,41.55176784332514
7684,107,30710,EEE,2013J,72.0,0,62.09730833957317
7685,107,30711,EEE,2013J,127.0,0,21.36535539397716
7686,107,30712,EEE,2013J,168.0,0,61.47118165294049
7687,107,30713,EEE,2013J,236.0,1,79.71217140631097
7688,46,30709,EEE,2013J,41.0,0,88.80077506414086
7689,46,30710,EEE,2013J,72.0,1,48.169982569213786
7690,46,30711,EEE,2013J,120.0,1,58.657774384978985
7691,46,30712,EEE,2013J,157.0,0,79.79444972974855
7692,46,30713,EEE,2013J,238.0,0,21.40437616071496
7693,164,30709,EEE,2013J,34.0,0,75.80012209804268
7694,164,30710,EEE,2013J,71.0,0,59.09779977853091
7695,164,30711,EEE,2013J,127.0,1,59.606429115628984
7696,164,30712,EEE,2013J,154.0,1,35.89209590608242
7697,164,30713,EEE,2013J,233.0,0,48.57636701462332
7698,160,30709,EEE,2013J,30.0,0,42.97527907953849
7699,160,30710,EEE,2013J,75.0,0,76.45360118801386
7700,160,30711,EEE,2013J,130.0,0,81.29821078732316
7701,160,30712,EEE,2013J,157.0,0,93.14422042956792
7702,160,30713,EEE,2013J,236.0,0,76.64625771048965
7703,71,30709,EEE,2013J,35.0,0,41.231455820823754
7704,71,30710,EEE,2013J,70.0,0,74.5751821184962
7705,71,30711,EEE,2013J,124.0,0,47.695787992925325
7706,71,30712,EEE,2013J,155.0,0,82.45757899837574
7707,71,30713,EEE,2013J,235.0,0,62.10919559103215
7708,29,30709,EEE,2013J,41.0,0,76.216783961764
7709,29,30710,EEE,2013J,68.0,0,73.7210214955188
7710,29,30711,EEE,2013J,119.0,0,83.78019757043677
7711,29,30712,EEE,2013J,168.0,0,82.65181652158451
7712,29,30713,EEE,2013J,244.0,0,71.63342201717192
7713,115,30709,EEE,2013J,31.0,0,100.0
7714,115,30710,EEE,2013J,73.0,0,71.86710696772606
7715,115,30711,EEE,2013J,119.0,0,45.12257861579804
7716,115,30712,EEE,2013J,167.0,0,34.435535112291205
7717,115,30713,EEE,2013J,241.0,1,89.87607407006348
7718,184,30709,EEE,2013J,39.0,0,62.338805700271294
7719,184,30710,EEE,2013J,64.0,0,84.14554282765395
7720,184,30711,EEE,2013J,120.0,0,24.57327560866125
7721,184,30712,EEE,2013J,160.0,0,32.096517982519586
7722,184,30713,EEE,2013J,230.0,1,51.99226340212353
7723,24,30709,EEE,2013J,42.0,0,33.33368056939772
7724,24,30710,EEE,2013J,67.0,0,58.20142076362752
7725,24,30711,EEE,2013J,123.0,1,49.05668986561535
7726,24,30712,EEE,2013J,165.0,0,38.409664415083206
7727,24,30713,EEE,2013J,243.0,0,61.84333223758862
7728,6,30709,EEE,2013J,33.0,0,44.499338517024825
7729,6,30710,EEE,2013J,71.0,0,67.11980395243621
7730,6,30711,EEE,2013J,125.0,0,100.0
7731,6,30712,EEE,2013J,166.0,1,48.183160145353135
7732,6,30713,EEE,2013J,242.0,1,37.65101094498009
7733,144,30709,EEE,2013J,36.0,0,53.77713667562283
7734,144,30710,EEE,2013J,71.0,1,44.128665204334226
7735,144,30711,EEE,2013J,129.0,0,59.14639432401314
7736,144,30712,EEE,2013J,156.0,0,78.47987115320663
7737,144,30713,EEE,2013J,230.0,1,57.13971133722825
7738,36,30709,EEE,2013J,38.0,0,29.266494293192416
7739,36,30710,EEE,2013J,74.0,0,91.17819612893976
7740,36,30711,EEE,2013J,122.0,0,49.69778450468209
7741,36,30712,EEE,2013J,161.0,0,59.04101634267075
7742,36,30713,EEE,2013J,242.0,0,62.31439466178148
7743,199,30709,EEE,2013J,33.0,0,29.638375152267713
7744,199,30710,EEE,2013J,71.0,0,43.89724906135275
7745,199,30711,EEE,2013J,132.0,0,100.0
7746,199,30712,EEE,2013J,167.0,0,37.68654130002909
7747,199,30713,EEE,2013J,236.0,0,15.825161534568991
7748,186,30709,EEE,2013J,42.0,0,73.27718399355571
7749,186,30710,EEE,2013J,77.0,1,74.11321881921562
7750,186,30711,EEE,2013J,120.0,1,51.9315524250353
7751,186,30712,EEE,2013J,162.0,0,34.172846899770434
7752,186,30713,EEE,2013J,233.0,0,84.50945911342271
7753,27,30709,EEE,2013J,40.0,0,46.311190859594504
7754,27,30710,EEE,2013J,71.0,0,79.49669397339093
7755,27,30711,EEE,2013J,127.0,0,52.34005935407416
7756,27,30712,EEE,2013J,157.0,0,83.87200105589199
7757,27,30713,EEE,2013J,244.0,0,60.48297022255528
7758,191,30709,EEE,2013J,31.0,0,64.345196664609
7759,191,30710,EEE,2013J,72.0,0,69.36485289721318
7760,191,30711,EEE,2013J,119.0,1,100.0
7761,191,30712,EEE,2013J,167.0,0,66.51582896986096
7762,191,30713,EEE,2013J,243.0,0,50.50532115138985
7763,196,30709,EEE,2013J,32.0,0,91.47308204355153
7764,196,30710,EEE,2013J,66.0,1,54.78816083084839
7765,196,30711,EEE,2013J,132.0,0,46.16436443497648
7766,196,30712,EEE,2013J,164.0,0,78.46666788493525
7767,196,30713,EEE,2013J,240.0,0,24.519642344787286
7768,63,30709,EEE,2013J,35.0,0,71.69866227445388
7769,63,30710,EEE,2013J,76.0,1,58.25448659580687
7770,63,30711,EEE,2013J,119.0,1,73.48824627643197
7771,63,30712,EEE,2013J,167.0,0,82.55733107087393
7772,63,30713,EEE,2013J,239.0,0,65.0380879928225
7773,17,30709,EEE,2013J,41.0,0,38.099824887690005
7774,17,30710,EEE,2013J,64.0,0,39.55015729264102
7775,17,30711,EEE,2013J,122.0,0,76.0432082976171
7776,17,30712,EEE,2013J,162.0,1,68.00222319496038
7777,17,30713,EEE,2013J,233.0,0,57.013902228773475
